source,target,value
S_HDL_FC_pct,XL_HDL_CE,0.3
XXL_VLDL_TG,XL_HDL_FC,0.3
S_VLDL_L,XL_HDL_FC,0.3
S_VLDL_C,XL_HDL_FC,0.3
S_VLDL_CE,XL_HDL_FC,0.3
IDL_PL,XL_HDL_FC,0.3
IDL_FC,XL_HDL_FC,0.3
S_LDL_P,XL_HDL_FC,0.3
S_LDL_PL,XL_HDL_FC,0.3
XL_HDL_P,XL_HDL_FC,0.3
XL_HDL_L,XL_HDL_FC,0.3
XL_HDL_PL,XL_HDL_FC,0.3
XL_HDL_C,XL_HDL_FC,0.3
S_HDL_P,XL_HDL_FC,0.3
S_HDL_L,XL_HDL_FC,0.3
S_HDL_C,XL_HDL_FC,0.3
S_HDL_CE,XL_HDL_FC,0.3
L_VLDL_TG_pct,XL_HDL_FC,0.3
M_VLDL_TG_pct,XL_HDL_FC,0.3
XS_VLDL_TG_pct,XL_HDL_FC,0.3
IDL_TG_pct,XL_HDL_FC,0.3
L_LDL_CE_pct,XL_HDL_FC,0.3
L_LDL_FC_pct,XL_HDL_FC,0.3
M_LDL_TG_pct,XL_HDL_FC,0.3
XL_HDL_FC_pct,XL_HDL_FC,0.3
XL_HDL_TG_pct,XL_HDL_FC,0.3
HDL_TG,XL_HDL_TG,0.3
VLDL_P,XL_HDL_TG,0.3
Unsaturation,XL_HDL_TG,0.3
S_VLDL_TG,XL_HDL_TG,0.3
XS_VLDL_TG,XL_HDL_TG,0.3
S_LDL_TG,XL_HDL_TG,0.3
XL_HDL_P,XL_HDL_TG,0.3
XL_HDL_L,XL_HDL_TG,0.3
L_HDL_TG,XL_HDL_TG,0.3
S_HDL_CE,XL_HDL_TG,0.3
XS_VLDL_FC_pct,XL_HDL_TG,0.3
S_LDL_TG_pct,XL_HDL_TG,0.3
S_HDL_PL_pct,XL_HDL_TG,0.3
S_HDL_FC_pct,XL_HDL_TG,0.3
HDL_C,L_HDL_P,0.3
HDL_CE,L_HDL_P,0.3
HDL_FC,L_HDL_P,0.3
HDL_P,L_HDL_P,0.3
L_VLDL_PL,L_HDL_P,0.3
XL_HDL_P,L_HDL_P,0.3
XL_HDL_PL,L_HDL_P,0.3
XL_HDL_CE,L_HDL_P,0.3
L_HDL_PL,L_HDL_P,0.3
L_HDL_C,L_HDL_P,0.3
L_HDL_CE,L_HDL_P,0.3
L_HDL_FC,L_HDL_P,0.3
L_HDL_TG,L_HDL_P,0.3
M_HDL_P,L_HDL_P,0.3
S_VLDL_CE_pct,L_HDL_P,0.3
S_VLDL_TG_pct,L_HDL_P,0.3
L_HDL_FC_pct,L_HDL_P,0.3
HDL_C,L_HDL_L,0.3
HDL_PL,L_HDL_L,0.3
HDL_FC,L_HDL_L,0.3
HDL_L,L_HDL_L,0.3
HDL_size,L_HDL_L,0.3
L_VLDL_FC,L_HDL_L,0.3
XL_HDL_L,L_HDL_L,0.3
L_HDL_PL,L_HDL_L,0.3
L_HDL_C,L_HDL_L,0.3
L_HDL_CE,L_HDL_L,0.3
L_HDL_FC,L_HDL_L,0.3
XL_HDL_FC_pct,L_HDL_L,0.3
HDL_PL,L_HDL_PL,0.3
HDL_FC,L_HDL_PL,0.3
HDL_L,L_HDL_PL,0.3
HDL_size,L_HDL_PL,0.3
XL_VLDL_CE,L_HDL_PL,0.3
L_VLDL_FC,L_HDL_PL,0.3
S_VLDL_CE,L_HDL_PL,0.3
M_LDL_PL,L_HDL_PL,0.3
XL_HDL_PL,L_HDL_PL,0.3
L_HDL_P,L_HDL_PL,0.3
L_HDL_L,L_HDL_PL,0.3
L_HDL_C,L_HDL_PL,0.3
L_HDL_FC,L_HDL_PL,0.3
M_HDL_FC,L_HDL_PL,0.3
XL_HDL_FC_pct,L_HDL_PL,0.3
S_HDL_PL_pct,L_HDL_PL,0.3
HDL_C,L_HDL_C,0.3
HDL_CE,L_HDL_C,0.3
HDL_size,L_HDL_C,0.3
XL_HDL_L,L_HDL_C,0.3
XL_HDL_C,L_HDL_C,0.3
XL_HDL_CE,L_HDL_C,0.3
L_HDL_P,L_HDL_C,0.3
L_HDL_L,L_HDL_C,0.3
L_HDL_PL,L_HDL_C,0.3
L_HDL_CE,L_HDL_C,0.3
L_HDL_FC,L_HDL_C,0.3
S_HDL_TG,L_HDL_C,0.3
XL_HDL_FC_pct,L_HDL_C,0.3
L_HDL_PL_pct,L_HDL_C,0.3
HDL_C,L_HDL_CE,0.3
HDL_CE,L_HDL_CE,0.3
HDL_size,L_HDL_CE,0.3
L_LDL_TG,L_HDL_CE,0.3
M_LDL_PL,L_HDL_CE,0.3
XL_HDL_C,L_HDL_CE,0.3
XL_HDL_CE,L_HDL_CE,0.3
L_HDL_P,L_HDL_CE,0.3
L_HDL_L,L_HDL_CE,0.3
L_HDL_C,L_HDL_CE,0.3
L_HDL_FC,L_HDL_CE,0.3
S_HDL_TG,L_HDL_CE,0.3
L_HDL_PL_pct,L_HDL_CE,0.3
HDL_FC,L_HDL_FC,0.3
S_VLDL_CE,L_HDL_FC,0.3
XL_HDL_P,L_HDL_FC,0.3
XL_HDL_L,L_HDL_FC,0.3
XL_HDL_PL,L_HDL_FC,0.3
XL_HDL_C,L_HDL_FC,0.3
XL_HDL_CE,L_HDL_FC,0.3
L_HDL_P,L_HDL_FC,0.3
L_HDL_L,L_HDL_FC,0.3
L_HDL_PL,L_HDL_FC,0.3
L_HDL_C,L_HDL_FC,0.3
L_HDL_CE,L_HDL_FC,0.3
HDL_TG,L_HDL_TG,0.3
VLDL_size,L_HDL_TG,0.3
HDL_size,L_HDL_TG,0.3
ApoA1,L_HDL_TG,0.3
MUFA_pct,L_HDL_TG,0.3
XXL_VLDL_TG,L_HDL_TG,0.3
IDL_L,L_HDL_TG,0.3
L_LDL_FC,L_HDL_TG,0.3
S_LDL_L,L_HDL_TG,0.3
S_LDL_PL,L_HDL_TG,0.3
S_LDL_C,L_HDL_TG,0.3
S_LDL_FC,L_HDL_TG,0.3
S_LDL_TG,L_HDL_TG,0.3
XL_HDL_TG,L_HDL_TG,0.3
L_HDL_P,L_HDL_TG,0.3
M_HDL_P,L_HDL_TG,0.3
M_HDL_TG,L_HDL_TG,0.3
S_HDL_CE,L_HDL_TG,0.3
L_VLDL_CE_pct,L_HDL_TG,0.3
S_VLDL_PL_pct,L_HDL_TG,0.3
XS_VLDL_PL_pct,L_HDL_TG,0.3
L_LDL_PL_pct,L_HDL_TG,0.3
L_LDL_FC_pct,L_HDL_TG,0.3
L_LDL_TG_pct,L_HDL_TG,0.3
M_LDL_CE_pct,L_HDL_TG,0.3
L_HDL_TG_pct,L_HDL_TG,0.3
S_HDL_CE_pct,L_HDL_TG,0.3
S_HDL_FC_pct,L_HDL_TG,0.3
Total_P,M_HDL_P,0.3
HDL_P,M_HDL_P,0.3
ApoA1,M_HDL_P,0.3
S_LDL_PL,M_HDL_P,0.3
S_LDL_FC,M_HDL_P,0.3
L_HDL_P,M_HDL_P,0.3
L_HDL_TG,M_HDL_P,0.3
M_HDL_L,M_HDL_P,0.3
M_HDL_PL,M_HDL_P,0.3
M_HDL_C,M_HDL_P,0.3
M_HDL_CE,M_HDL_P,0.3
M_HDL_FC,M_HDL_P,0.3
HDL_PL,M_HDL_L,0.3
HDL_L,M_HDL_L,0.3
Phosphoglyc,M_HDL_L,0.3
TG_by_PG,M_HDL_L,0.3
ApoA1,M_HDL_L,0.3
ApoB_by_ApoA1,M_HDL_L,0.3
M_HDL_P,M_HDL_L,0.3
M_HDL_PL,M_HDL_L,0.3
M_HDL_C,M_HDL_L,0.3
M_HDL_CE,M_HDL_L,0.3
M_HDL_TG,M_HDL_L,0.3
S_HDL_L,M_HDL_L,0.3
S_HDL_PL,M_HDL_L,0.3
S_HDL_PL_pct,M_HDL_L,0.3
HDL_PL,M_HDL_PL,0.3
HDL_L,M_HDL_PL,0.3
Phosphoglyc,M_HDL_PL,0.3
ApoB_by_ApoA1,M_HDL_PL,0.3
LA_pct,M_HDL_PL,0.3
M_LDL_P,M_HDL_PL,0.3
S_LDL_P,M_HDL_PL,0.3
M_HDL_P,M_HDL_PL,0.3
M_HDL_L,M_HDL_PL,0.3
M_HDL_C,M_HDL_PL,0.3
M_HDL_CE,M_HDL_PL,0.3
M_HDL_FC,M_HDL_PL,0.3
M_HDL_TG,M_HDL_PL,0.3
S_HDL_L,M_HDL_PL,0.3
S_HDL_PL,M_HDL_PL,0.3
M_HDL_PL_pct,M_HDL_PL,0.3
S_HDL_PL_pct,M_HDL_PL,0.3
S_HDL_FC_pct,M_HDL_PL,0.3
HDL_C,M_HDL_C,0.3
HDL_PL,M_HDL_C,0.3
HDL_CE,M_HDL_C,0.3
HDL_L,M_HDL_C,0.3
HDL_P,M_HDL_C,0.3
TG_by_PG,M_HDL_C,0.3
ApoA1,M_HDL_C,0.3
ApoB_by_ApoA1,M_HDL_C,0.3
M_HDL_P,M_HDL_C,0.3
M_HDL_L,M_HDL_C,0.3
M_HDL_PL,M_HDL_C,0.3
M_HDL_CE,M_HDL_C,0.3
M_HDL_FC,M_HDL_C,0.3
S_HDL_C,M_HDL_C,0.3
S_HDL_CE,M_HDL_C,0.3
S_HDL_TG_pct,M_HDL_C,0.3
HDL_C,M_HDL_CE,0.3
HDL_CE,M_HDL_CE,0.3
Total_P,M_HDL_CE,0.3
HDL_P,M_HDL_CE,0.3
TG_by_PG,M_HDL_CE,0.3
ApoA1,M_HDL_CE,0.3
ApoB_by_ApoA1,M_HDL_CE,0.3
XL_VLDL_PL,M_HDL_CE,0.3
L_VLDL_PL,M_HDL_CE,0.3
IDL_P,M_HDL_CE,0.3
S_LDL_P,M_HDL_CE,0.3
M_HDL_P,M_HDL_CE,0.3
M_HDL_L,M_HDL_CE,0.3
M_HDL_PL,M_HDL_CE,0.3
M_HDL_C,M_HDL_CE,0.3
M_HDL_FC,M_HDL_CE,0.3
S_HDL_C,M_HDL_CE,0.3
S_HDL_CE,M_HDL_CE,0.3
S_HDL_FC_pct,M_HDL_CE,0.3
S_HDL_TG_pct,M_HDL_CE,0.3
HDL_PL,M_HDL_FC,0.3
HDL_FC,M_HDL_FC,0.3
Total_P,M_HDL_FC,0.3
HDL_P,M_HDL_FC,0.3
Phosphatidylc,M_HDL_FC,0.3
ApoA1,M_HDL_FC,0.3
XL_VLDL_C,M_HDL_FC,0.3
XL_VLDL_CE,M_HDL_FC,0.3
L_HDL_PL,M_HDL_FC,0.3
M_HDL_P,M_HDL_FC,0.3
M_HDL_PL,M_HDL_FC,0.3
M_HDL_C,M_HDL_FC,0.3
M_HDL_CE,M_HDL_FC,0.3
S_HDL_FC,M_HDL_FC,0.3
S_VLDL_CE_pct,M_HDL_FC,0.3
HDL_TG,M_HDL_TG,0.3
Phosphoglyc,M_HDL_TG,0.3
XS_VLDL_L,M_HDL_TG,0.3
XS_VLDL_CE,M_HDL_TG,0.3
S_LDL_PL,M_HDL_TG,0.3
S_LDL_C,M_HDL_TG,0.3
S_LDL_FC,M_HDL_TG,0.3
XL_HDL_C,M_HDL_TG,0.3
XL_HDL_CE,M_HDL_TG,0.3
L_HDL_TG,M_HDL_TG,0.3
M_HDL_L,M_HDL_TG,0.3
M_HDL_PL,M_HDL_TG,0.3
S_HDL_PL,M_HDL_TG,0.3
S_HDL_TG,M_HDL_TG,0.3
S_VLDL_CE_pct,M_HDL_TG,0.3
XS_VLDL_PL_pct,M_HDL_TG,0.3
XS_VLDL_CE_pct,M_HDL_TG,0.3
M_HDL_TG_pct,M_HDL_TG,0.3
S_HDL_C_pct,M_HDL_TG,0.3
Total_P,S_HDL_P,0.3
HDL_P,S_HDL_P,0.3
HDL_size,S_HDL_P,0.3
XS_VLDL_CE,S_HDL_P,0.3
L_LDL_PL,S_HDL_P,0.3
M_LDL_PL,S_HDL_P,0.3
M_LDL_CE,S_HDL_P,0.3
XL_HDL_L,S_HDL_P,0.3
XL_HDL_PL,S_HDL_P,0.3
XL_HDL_FC,S_HDL_P,0.3
S_HDL_L,S_HDL_P,0.3
S_HDL_PL,S_HDL_P,0.3
S_HDL_C,S_HDL_P,0.3
S_HDL_CE,S_HDL_P,0.3
S_HDL_FC,S_HDL_P,0.3
XL_HDL_C_pct,S_HDL_P,0.3
HDL_TG,S_HDL_L,0.3
HDL_size,S_HDL_L,0.3
Phosphoglyc,S_HDL_L,0.3
SFA,S_HDL_L,0.3
XL_HDL_FC,S_HDL_L,0.3
M_HDL_L,S_HDL_L,0.3
M_HDL_PL,S_HDL_L,0.3
S_HDL_P,S_HDL_L,0.3
S_HDL_PL,S_HDL_L,0.3
S_HDL_C,S_HDL_L,0.3
S_HDL_CE,S_HDL_L,0.3
S_HDL_FC,S_HDL_L,0.3
S_HDL_TG,S_HDL_L,0.3
L_LDL_FC_pct,S_HDL_L,0.3
S_HDL_FC_pct,S_HDL_L,0.3
HDL_size,S_HDL_PL,0.3
Phosphoglyc,S_HDL_PL,0.3
Phosphatidylc,S_HDL_PL,0.3
XL_HDL_P,S_HDL_PL,0.3
XL_HDL_C,S_HDL_PL,0.3
M_HDL_L,S_HDL_PL,0.3
M_HDL_PL,S_HDL_PL,0.3
M_HDL_TG,S_HDL_PL,0.3
S_HDL_P,S_HDL_PL,0.3
S_HDL_L,S_HDL_PL,0.3
S_HDL_C,S_HDL_PL,0.3
S_HDL_FC,S_HDL_PL,0.3
L_HDL_C_pct,S_HDL_PL,0.3
S_HDL_PL_pct,S_HDL_PL,0.3
S_HDL_FC_pct,S_HDL_PL,0.3
Total_P,S_HDL_C,0.3
HDL_P,S_HDL_C,0.3
HDL_size,S_HDL_C,0.3
TG_by_PG,S_HDL_C,0.3
XL_VLDL_FC,S_HDL_C,0.3
XS_VLDL_C,S_HDL_C,0.3
L_LDL_PL,S_HDL_C,0.3
XL_HDL_PL,S_HDL_C,0.3
XL_HDL_FC,S_HDL_C,0.3
M_HDL_C,S_HDL_C,0.3
M_HDL_CE,S_HDL_C,0.3
S_HDL_P,S_HDL_C,0.3
S_HDL_L,S_HDL_C,0.3
S_HDL_PL,S_HDL_C,0.3
S_HDL_CE,S_HDL_C,0.3
S_HDL_FC,S_HDL_C,0.3
S_HDL_PL_pct,S_HDL_C,0.3
S_HDL_C_pct,S_HDL_C,0.3
Total_P,S_HDL_CE,0.3
HDL_P,S_HDL_CE,0.3
HDL_size,S_HDL_CE,0.3
XS_VLDL_PL,S_HDL_CE,0.3
M_LDL_C,S_HDL_CE,0.3
M_LDL_FC,S_HDL_CE,0.3
XL_HDL_L,S_HDL_CE,0.3
XL_HDL_PL,S_HDL_CE,0.3
XL_HDL_FC,S_HDL_CE,0.3
XL_HDL_TG,S_HDL_CE,0.3
L_HDL_TG,S_HDL_CE,0.3
M_HDL_C,S_HDL_CE,0.3
M_HDL_CE,S_HDL_CE,0.3
S_HDL_P,S_HDL_CE,0.3
S_HDL_L,S_HDL_CE,0.3
S_HDL_C,S_HDL_CE,0.3
S_HDL_CE_pct,S_HDL_CE,0.3
S_HDL_FC_pct,S_HDL_CE,0.3
S_HDL_TG_pct,S_HDL_CE,0.3
HDL_TG,S_HDL_FC,0.3
LDL_L,S_HDL_FC,0.3
Total_P,S_HDL_FC,0.3
HDL_P,S_HDL_FC,0.3
Phosphatidylc,S_HDL_FC,0.3
Sphingomyelins,S_HDL_FC,0.3
ApoA1,S_HDL_FC,0.3
Unsaturation,S_HDL_FC,0.3
DHA,S_HDL_FC,0.3
MUFA_pct,S_HDL_FC,0.3
XXL_VLDL_L,S_HDL_FC,0.3
IDL_TG,S_HDL_FC,0.3
L_LDL_L,S_HDL_FC,0.3
L_LDL_CE,S_HDL_FC,0.3
L_LDL_TG,S_HDL_FC,0.3
M_LDL_L,S_HDL_FC,0.3
M_LDL_PL,S_HDL_FC,0.3
M_LDL_TG,S_HDL_FC,0.3
M_HDL_FC,S_HDL_FC,0.3
S_HDL_P,S_HDL_FC,0.3
S_HDL_L,S_HDL_FC,0.3
S_HDL_PL,S_HDL_FC,0.3
S_HDL_C,S_HDL_FC,0.3
XS_VLDL_PL_pct,S_HDL_FC,0.3
XS_VLDL_CE_pct,S_HDL_FC,0.3
XS_VLDL_TG_pct,S_HDL_FC,0.3
XL_HDL_TG_pct,S_HDL_FC,0.3
S_HDL_FC_pct,S_HDL_FC,0.3
LDL_TG,S_HDL_TG,0.3
HDL_TG,S_HDL_TG,0.3
XL_VLDL_P,S_HDL_TG,0.3
L_VLDL_PL,S_HDL_TG,0.3
M_VLDL_CE,S_HDL_TG,0.3
S_VLDL_CE,S_HDL_TG,0.3
S_VLDL_TG,S_HDL_TG,0.3
XS_VLDL_TG,S_HDL_TG,0.3
M_LDL_TG,S_HDL_TG,0.3
S_LDL_TG,S_HDL_TG,0.3
XL_HDL_C,S_HDL_TG,0.3
XL_HDL_CE,S_HDL_TG,0.3
L_HDL_C,S_HDL_TG,0.3
L_HDL_CE,S_HDL_TG,0.3
M_HDL_TG,S_HDL_TG,0.3
S_HDL_L,S_HDL_TG,0.3
XL_HDL_TG_pct,S_HDL_TG,0.3
S_HDL_TG_pct,S_HDL_TG,0.3
XXL_VLDL_FC_pct,XXL_VLDL_PL_pct,0.3
XL_VLDL_C_pct,XXL_VLDL_PL_pct,0.3
S_HDL_TG_pct,XXL_VLDL_PL_pct,0.3
XXL_VLDL_L,XXL_VLDL_C_pct,0.3
XXL_VLDL_CE_pct,XXL_VLDL_C_pct,0.3
XXL_VLDL_FC_pct,XXL_VLDL_C_pct,0.3
XXL_VLDL_TG_pct,XXL_VLDL_C_pct,0.3
XL_VLDL_CE_pct,XXL_VLDL_C_pct,0.3
Unsaturation,XXL_VLDL_CE_pct,0.3
XXL_VLDL_CE,XXL_VLDL_CE_pct,0.3
XXL_VLDL_TG,XXL_VLDL_CE_pct,0.3
XXL_VLDL_C_pct,XXL_VLDL_CE_pct,0.3
XXL_VLDL_FC_pct,XXL_VLDL_CE_pct,0.3
XL_VLDL_CE_pct,XXL_VLDL_CE_pct,0.3
XL_VLDL_FC_pct,XXL_VLDL_CE_pct,0.3
S_LDL_C_pct,XXL_VLDL_CE_pct,0.3
VLDL_size,XXL_VLDL_FC_pct,0.3
XXL_VLDL_FC,XXL_VLDL_FC_pct,0.3
XXL_VLDL_PL_pct,XXL_VLDL_FC_pct,0.3
XXL_VLDL_C_pct,XXL_VLDL_FC_pct,0.3
XXL_VLDL_CE_pct,XXL_VLDL_FC_pct,0.3
XS_VLDL_TG_pct,XXL_VLDL_FC_pct,0.3
XXL_VLDL_C_pct,XXL_VLDL_TG_pct,0.3
VLDL_size,XL_VLDL_PL_pct,0.3
XL_VLDL_CE_pct,XL_VLDL_PL_pct,0.3
XL_VLDL_FC_pct,XL_VLDL_PL_pct,0.3
L_VLDL_PL_pct,XL_VLDL_PL_pct,0.3
XXL_VLDL_PL_pct,XL_VLDL_C_pct,0.3
XL_VLDL_CE_pct,XL_VLDL_C_pct,0.3
XL_VLDL_FC_pct,XL_VLDL_C_pct,0.3
XL_VLDL_TG_pct,XL_VLDL_C_pct,0.3
L_VLDL_C_pct,XL_VLDL_C_pct,0.3
L_VLDL_CE_pct,XL_VLDL_C_pct,0.3
L_VLDL_TG_pct,XL_VLDL_C_pct,0.3
VLDL_TG,XL_VLDL_CE_pct,0.3
VLDL_size,XL_VLDL_CE_pct,0.3
XS_VLDL_CE,XL_VLDL_CE_pct,0.3
XXL_VLDL_C_pct,XL_VLDL_CE_pct,0.3
XXL_VLDL_CE_pct,XL_VLDL_CE_pct,0.3
XL_VLDL_PL_pct,XL_VLDL_CE_pct,0.3
XL_VLDL_C_pct,XL_VLDL_CE_pct,0.3
XL_VLDL_FC_pct,XL_VLDL_CE_pct,0.3
L_VLDL_CE_pct,XL_VLDL_CE_pct,0.3
S_VLDL_FC_pct,XL_VLDL_CE_pct,0.3
IDL_FC_pct,XL_VLDL_CE_pct,0.3
S_LDL_TG_pct,XL_VLDL_CE_pct,0.3
XXL_VLDL_CE_pct,XL_VLDL_FC_pct,0.3
XL_VLDL_PL_pct,XL_VLDL_FC_pct,0.3
XL_VLDL_C_pct,XL_VLDL_FC_pct,0.3
XL_VLDL_CE_pct,XL_VLDL_FC_pct,0.3
XL_VLDL_TG_pct,XL_VLDL_FC_pct,0.3
L_VLDL_PL_pct,XL_VLDL_FC_pct,0.3
L_VLDL_C_pct,XL_VLDL_FC_pct,0.3
XL_VLDL_C_pct,XL_VLDL_TG_pct,0.3
XL_VLDL_FC_pct,XL_VLDL_TG_pct,0.3
L_VLDL_TG_pct,XL_VLDL_TG_pct,0.3
M_VLDL_CE_pct,XL_VLDL_TG_pct,0.3
M_VLDL_TG_pct,XL_VLDL_TG_pct,0.3
S_VLDL_TG_pct,XL_VLDL_TG_pct,0.3
XXL_VLDL_CE,L_VLDL_PL_pct,0.3
XL_VLDL_PL_pct,L_VLDL_PL_pct,0.3
XL_VLDL_FC_pct,L_VLDL_PL_pct,0.3
L_VLDL_FC_pct,L_VLDL_PL_pct,0.3
L_VLDL_TG_pct,L_VLDL_PL_pct,0.3
M_VLDL_TG_pct,L_VLDL_PL_pct,0.3
L_HDL_TG_pct,L_VLDL_PL_pct,0.3
S_HDL_TG_pct,L_VLDL_PL_pct,0.3
XL_VLDL_C_pct,L_VLDL_C_pct,0.3
XL_VLDL_FC_pct,L_VLDL_C_pct,0.3
L_VLDL_CE_pct,L_VLDL_C_pct,0.3
L_VLDL_FC_pct,L_VLDL_C_pct,0.3
L_VLDL_TG_pct,L_VLDL_C_pct,0.3
S_VLDL_CE_pct,L_VLDL_C_pct,0.3
VLDL_size,L_VLDL_CE_pct,0.3
XXL_VLDL_L,L_VLDL_CE_pct,0.3
XXL_VLDL_TG,L_VLDL_CE_pct,0.3
L_HDL_TG,L_VLDL_CE_pct,0.3
XL_VLDL_C_pct,L_VLDL_CE_pct,0.3
XL_VLDL_CE_pct,L_VLDL_CE_pct,0.3
L_VLDL_C_pct,L_VLDL_CE_pct,0.3
L_VLDL_FC_pct,L_VLDL_CE_pct,0.3
M_VLDL_PL_pct,L_VLDL_CE_pct,0.3
M_VLDL_FC_pct,L_VLDL_CE_pct,0.3
M_VLDL_TG_pct,L_VLDL_CE_pct,0.3
VLDL_size,L_VLDL_FC_pct,0.3
M_VLDL_P,L_VLDL_FC_pct,0.3
M_VLDL_PL,L_VLDL_FC_pct,0.3
M_VLDL_TG,L_VLDL_FC_pct,0.3
L_LDL_L,L_VLDL_FC_pct,0.3
L_LDL_PL,L_VLDL_FC_pct,0.3
L_VLDL_PL_pct,L_VLDL_FC_pct,0.3
L_VLDL_C_pct,L_VLDL_FC_pct,0.3
L_VLDL_CE_pct,L_VLDL_FC_pct,0.3
L_VLDL_TG_pct,L_VLDL_FC_pct,0.3
S_VLDL_CE_pct,L_VLDL_FC_pct,0.3
S_VLDL_FC_pct,L_VLDL_FC_pct,0.3
S_HDL_PL_pct,L_VLDL_FC_pct,0.3
S_HDL_FC_pct,L_VLDL_FC_pct,0.3
VLDL_C,L_VLDL_TG_pct,0.3
XL_VLDL_TG,L_VLDL_TG_pct,0.3
L_VLDL_TG,L_VLDL_TG_pct,0.3
XL_HDL_FC,L_VLDL_TG_pct,0.3
XL_VLDL_C_pct,L_VLDL_TG_pct,0.3
XL_VLDL_TG_pct,L_VLDL_TG_pct,0.3
L_VLDL_PL_pct,L_VLDL_TG_pct,0.3
L_VLDL_C_pct,L_VLDL_TG_pct,0.3
L_VLDL_FC_pct,L_VLDL_TG_pct,0.3
M_VLDL_PL_pct,L_VLDL_TG_pct,0.3
M_VLDL_TG_pct,L_VLDL_TG_pct,0.3
S_VLDL_FC_pct,L_VLDL_TG_pct,0.3
S_HDL_TG_pct,L_VLDL_TG_pct,0.3
non_HDL_C,M_VLDL_PL_pct,0.3
Remnant_C,M_VLDL_PL_pct,0.3
XXL_VLDL_PL,M_VLDL_PL_pct,0.3
M_VLDL_P,M_VLDL_PL_pct,0.3
L_VLDL_CE_pct,M_VLDL_PL_pct,0.3
L_VLDL_TG_pct,M_VLDL_PL_pct,0.3
M_VLDL_C_pct,M_VLDL_PL_pct,0.3
M_VLDL_FC_pct,M_VLDL_PL_pct,0.3
M_VLDL_TG_pct,M_VLDL_PL_pct,0.3
S_VLDL_PL_pct,M_VLDL_PL_pct,0.3
S_VLDL_CE_pct,M_VLDL_PL_pct,0.3
XS_VLDL_FC_pct,M_VLDL_PL_pct,0.3
IDL_FC_pct,M_VLDL_PL_pct,0.3
S_LDL_TG_pct,M_VLDL_PL_pct,0.3
VLDL_size,M_VLDL_C_pct,0.3
M_VLDL_PL_pct,M_VLDL_C_pct,0.3
M_VLDL_CE_pct,M_VLDL_C_pct,0.3
M_VLDL_FC_pct,M_VLDL_C_pct,0.3
M_VLDL_TG_pct,M_VLDL_C_pct,0.3
S_VLDL_C_pct,M_VLDL_C_pct,0.3
S_VLDL_FC_pct,M_VLDL_C_pct,0.3
LDL_size,M_VLDL_CE_pct,0.3
IDL_FC,M_VLDL_CE_pct,0.3
M_LDL_TG,M_VLDL_CE_pct,0.3
XL_VLDL_TG_pct,M_VLDL_CE_pct,0.3
M_VLDL_C_pct,M_VLDL_CE_pct,0.3
S_VLDL_C_pct,M_VLDL_CE_pct,0.3
S_VLDL_FC_pct,M_VLDL_CE_pct,0.3
S_VLDL_TG_pct,M_VLDL_CE_pct,0.3
XS_VLDL_CE_pct,M_VLDL_CE_pct,0.3
XS_VLDL_TG_pct,M_VLDL_CE_pct,0.3
IDL_PL_pct,M_VLDL_CE_pct,0.3
IDL_C_pct,M_VLDL_CE_pct,0.3
L_LDL_PL_pct,M_VLDL_CE_pct,0.3
M_LDL_FC_pct,M_VLDL_CE_pct,0.3
S_LDL_FC_pct,M_VLDL_CE_pct,0.3
VLDL_C,M_VLDL_FC_pct,0.3
L_VLDL_CE_pct,M_VLDL_FC_pct,0.3
M_VLDL_PL_pct,M_VLDL_FC_pct,0.3
M_VLDL_C_pct,M_VLDL_FC_pct,0.3
M_VLDL_TG_pct,M_VLDL_FC_pct,0.3
S_VLDL_C_pct,M_VLDL_FC_pct,0.3
XS_VLDL_FC_pct,M_VLDL_FC_pct,0.3
IDL_FC_pct,M_VLDL_FC_pct,0.3
M_LDL_C_pct,M_VLDL_FC_pct,0.3
S_HDL_FC_pct,M_VLDL_FC_pct,0.3
Total_TG,M_VLDL_TG_pct,0.3
VLDL_TG,M_VLDL_TG_pct,0.3
HDL_size,M_VLDL_TG_pct,0.3
XXL_VLDL_P,M_VLDL_TG_pct,0.3
M_VLDL_CE,M_VLDL_TG_pct,0.3
M_VLDL_TG,M_VLDL_TG_pct,0.3
IDL_L,M_VLDL_TG_pct,0.3
XL_HDL_FC,M_VLDL_TG_pct,0.3
XL_VLDL_TG_pct,M_VLDL_TG_pct,0.3
L_VLDL_PL_pct,M_VLDL_TG_pct,0.3
L_VLDL_CE_pct,M_VLDL_TG_pct,0.3
L_VLDL_TG_pct,M_VLDL_TG_pct,0.3
M_VLDL_PL_pct,M_VLDL_TG_pct,0.3
M_VLDL_C_pct,M_VLDL_TG_pct,0.3
M_VLDL_FC_pct,M_VLDL_TG_pct,0.3
S_VLDL_PL_pct,M_VLDL_TG_pct,0.3
S_VLDL_TG_pct,M_VLDL_TG_pct,0.3
Clinical_LDL_C,S_VLDL_PL_pct,0.3
HDL_TG,S_VLDL_PL_pct,0.3
XXL_VLDL_P,S_VLDL_PL_pct,0.3
XXL_VLDL_TG,S_VLDL_PL_pct,0.3
S_VLDL_CE,S_VLDL_PL_pct,0.3
S_LDL_L,S_VLDL_PL_pct,0.3
L_HDL_TG,S_VLDL_PL_pct,0.3
M_VLDL_PL_pct,S_VLDL_PL_pct,0.3
M_VLDL_TG_pct,S_VLDL_PL_pct,0.3
S_VLDL_FC_pct,S_VLDL_PL_pct,0.3
